 PARM = MNET;SLAT;SLON;SELV;TMPF;SKNT;DRCT;GUST;PMSL;ALTI;DWPF;RELH;WTHR;P24I


    STN  YYMMDD/HHMM      MNET     SLAT     SLON     SELV     TMPF     SKNT     DRCT     GUST     PMSL     ALTI     DWPF     RELH     WTHR     P24I     
   KHUT  20120201/1852      1.00    38.07   -97.86   470.00    57.92     0.00     0.00 -9999.00  1021.00    30.16    26.96    30.35 -9999.00 -9999.00
   KHVE  20120201/1859      1.00    38.42  -110.70  1355.00    37.40     3.00   310.00 -9999.00 -9999.00    30.23    15.80    40.87 -9999.00 -9999.00
   KHVN  20120201/1853      1.00    41.26   -72.89     4.00    55.04     7.00   220.00    14.00  1010.10    29.83    39.92    56.63 -9999.00 -9999.00
   KHVR  20120201/1853      1.00    48.54  -109.76   789.00    35.06     3.00    90.00 -9999.00  1015.60    29.92    23.00    61.04 -9999.00 -9999.00
   KHVS  20120201/1855      1.00    34.40   -80.12   111.00    71.60     7.00   210.00 -9999.00 -9999.00    30.16    44.60    37.95 -9999.00 -9999.00
   KHWD  20120201/1854      1.00    37.66  -122.12    14.00    53.06     4.00   320.00 -9999.00  1026.70    30.29    51.98    96.11 -9999.00 -9999.00
   KHWO  20120201/1853      1.00    26.00   -80.24     2.00    78.08    12.00   110.00 -9999.00  1022.30    30.19    62.96    59.82 -9999.00 -9999.00
   KHWO  20120201/1903      1.00    26.00   -80.24     2.00    78.80    14.00   110.00 -9999.00 -9999.00    30.18    62.60    57.69 -9999.00 -9999.00
   KHWV  20120201/1856      1.00    40.82   -72.87    25.00    57.02    10.00   220.00    16.00  1011.30    29.87    41.00    54.97 -9999.00 -9999.00
   KHWY  20120201/1855      1.00    38.59   -77.71   102.00    75.20     8.00   240.00 -9999.00 -9999.00    29.97    51.80    44.05 -9999.00 -9999.00
   KHXD  20120201/1850      1.00    32.22   -80.70     6.00    69.80     4.00   170.00 -9999.00 -9999.00    30.22    55.40    60.27 -9999.00 -9999.00
   KHYA  20120201/1856      1.00    41.67   -70.27    15.00    51.08    16.00   220.00    22.00  1008.70    29.78    42.08    71.19 -9999.00 -9999.00
